EntrezGene.ID,HGNC.symbol,MGI.symbol,MGI.ID
6941,TCF19,Tcf19,MGI:103180
6942,TCF20,Tcf20,MGI:108399
6943,TCF21,Tcf21,MGI:1202715
150921,TCF23,Tcf23,MGI:1934960
100129654,TCF24,Tcf24,MGI:3780500
22980,TCF25,Tcf25,MGI:1914105
6929,TCF3,Tcf3,MGI:98510
6925,TCF4,Tcf4,MGI:98506
6932,TCF7,Tcf7,MGI:98507
83439,TCF7L1,Tcf7l1,MGI:1202876
6934,TCF7L2,Tcf7l2,MGI:1202879
10732,TCFL5,Tcfl5,MGI:2672878
7062,TCHH,Tchh,MGI:2177944
126637,TCHHL1,Tchhl1,MGI:1918575
84260,TCHP,Tchp,MGI:1925082
56892,TCIM,Tcim,MGI:1916318
10312,TCIRG1,Tcirg1,MGI:1350931
8115,TCL1A,Tcl1,MGI:1097166
9623,TCL1B,Tcl1b1,MGI:1351601
9623,TCL1B,Tcl1b3,MGI:1351600
9623,TCL1B,Tcl1b4,MGI:1351604
9623,TCL1B,Tcl1b5,MGI:1351635
6948,TCN2,Tcn2,MGI:98534
6949,TCOF1,Tcof1,MGI:892003
6950,TCP1,Tcp1,MGI:98535
140290,TCP10L,Tcp10c,MGI:98543
401285,TCP10L2,Tcp10a,MGI:98541
401285,TCP10L2,Tcp10b,MGI:98542
401285,TCP10L2,Tcp10c,MGI:98543
6954,TCP11,Tcp11,MGI:98544
55346,TCP11L1,Tcp11l1,MGI:2444263
255394,TCP11L2,Tcp11l2,MGI:2444679
100996648,TCP11X2,Tcp11x2,MGI:1919091
6988,TCTA,Tcta,MGI:1918829
202500,TCTE1,Tcte1,MGI:98640
79600,TCTN1,Tctn1,MGI:3603820
79867,TCTN2,Tctn2,MGI:1915228
26123,TCTN3,Tctn3,MGI:1914840
6996,TDG,Tdg,MGI:108247
6997,TDGF1,Tdgf1,MGI:98658
6998,TDGF1P3,Tdgf1,MGI:98658
157739,TDH,Tdh,MGI:1926231
6999,TDO2,Tdo2,MGI:1928486
55775,TDP1,Tdp1,MGI:1920036
51567,TDP2,Tdp2,MGI:1860486
56165,TDRD1,Tdrd1,MGI:1933218
91646,TDRD12,Tdrd12,MGI:1919231
81550,TDRD3,Tdrd3,MGI:2444023
163589,TDRD5,Tdrd5,MGI:2684949
221400,TDRD6,Tdrd6,MGI:2679727
23424,TDRD7,Tdrd7,MGI:2140279
122402,TDRD9,Tdrd9,MGI:1921941
11022,TDRKH,Tdrkh,MGI:1919884
157695,TDRP,Tdrp,MGI:1919398
7003,TEAD1,Tead1,MGI:101876
8463,TEAD2,Tead2,MGI:104904
7005,TEAD3,Tead3,MGI:109241
7004,TEAD4,Tead4,MGI:106907
7006,TEC,Tec,MGI:98662
25851,TECPR1,Tecpr1,MGI:1917631
9895,TECPR2,Tecpr2,MGI:2144865
9524,TECR,Tecr,MGI:1915408
253017,TECRL,Tecrl,MGI:2444966
7007,TECTA,Tecta,MGI:109575
6975,TECTB,Tectb,MGI:109574
283643,TEDC1,Tedc1,MGI:2144738
80178,TEDC2,Tedc2,MGI:1919266
127670,TEDDM1,Teddm1b,MGI:3646829
7008,TEF,Tef,MGI:98663
79736,TEFM,Tefm,MGI:1915800
7010,TEK,Tek,MGI:98664
83659,TEKT1,Tekt1,MGI:1333819
27285,TEKT2,Tekt2,MGI:1346335
64518,TEKT3,Tekt3,MGI:1918312
150483,TEKT4,Tekt4,MGI:1919090
146279,TEKT5,Tekt5,MGI:1917676
100128569,TEKTIP1,4930404N11Rik,MGI:1921072
9894,TELO2,Telo2,MGI:1918968
100134934,TEN1,Ten1,MGI:1916785
10178,TENM1,Tenm1,MGI:1345185
57451,TENM2,Tenm2,MGI:1345184
55714,TENM3,Tenm3,MGI:1345183
26011,TENM4,Tenm4,MGI:2447063
167153,TENT2,Tent2,MGI:2140950
11044,TENT4A,Tent4a,MGI:2682295
64282,TENT4B,Tent4b,MGI:1917820
55603,TENT5A,Tent5a,MGI:2670964
115572,TENT5B,Tent5b,MGI:2140500
54855,TENT5C,Tent5c,MGI:1921895
169966,TENT5D,Tent5d,MGI:2685223
7011,TEP1,Tep1,MGI:109573
374739,TEPP,Tepp,MGI:1920657
146705,TEPSIN,Tepsin,MGI:1926027
283847,TERB1,Terb1,MGI:2443187
145645,TERB2,Terb2,MGI:1921651
7013,TERF1,Terf1,MGI:109634
7014,TERF2,Terf2,MGI:1195972
54386,TERF2IP,Terf2ip,MGI:1929871
7015,TERT,Tert,MGI:1202709
26136,TES,Tes,MGI:105081
54997,TESC,Tesc,MGI:1930803
7016,TESK1,Tesk1,MGI:1201675
10420,TESK2,Tesk2,MGI:2385204
9633,TESMIN,Tesmin,MGI:1340029
9840,TESPA1,Tespa1,MGI:1914846
80312,TET1,Tet1,MGI:1098693
54790,TET2,Tet2,MGI:2443298
200424,TET3,Tet3,MGI:2446229
54881,TEX10,Tex10,MGI:1344413
83639,TEX101,Tex101,MGI:1930791
56159,TEX11,Tex11,MGI:1933237
56158,TEX12,Tex12,MGI:1913904
56157,TEX13A,Tex13a,MGI:1915194
56156,TEX13B,Tex13b,MGI:1890544
100129520,TEX13C,Tex13c1,MGI:2685208
100132015,TEX13D,Tex13d,MGI:3780650
56155,TEX14,Tex14,MGI:1933227
56154,TEX15,Tex15,MGI:1934816
400629,TEX19,Tex19.1,MGI:1920929
400629,TEX19,Tex19.2,MGI:1918206
55852,TEX2,Tex2,MGI:102465
647310,TEX22,Tex22,MGI:1922921
122046,TEX26,Tex26,MGI:1923110
113419,TEX261,Tex261,MGI:1096575
51368,TEX264,Tex264,MGI:1096570
1527,TEX28,Tex28,MGI:2686384
121793,TEX29,Tex29,MGI:1922778
93081,TEX30,Tex30,MGI:1922873
339669,TEX33,Tex33,MGI:1920626
84066,TEX35,Tex35,MGI:1920685
387718,TEX36,Tex36,MGI:1921058
200523,TEX37,Tex37,MGI:1921471
374973,TEX38,Tex38,MGI:1922423
389320,TEX43,Tex43,MGI:1914593
165100,TEX44,Tex44,MGI:1919113
374877,TEX45,Tex45,MGI:1923656
729059,TEX46,Tex46,MGI:1914913
219557,TEX47,Tex47,MGI:1918170
100505478,TEX48,Tex48,MGI:1922774
255411,TEX49,Tex49,MGI:1921113
730159,TEX50,Tex50,MGI:1922183
101929926,TEX51,Gm35060,MGI:5594219
101929469,TEX52,Tex52,MGI:1918399
111216277,TEX54,1700092M07Rik,MGI:1921557
152405,TEX55,Tex55,MGI:1921913
374618,TEX9,Tex9,MGI:1201610
7018,TF,Trf,MGI:98821
7019,TFAM,Tfam,MGI:107810
7020,TFAP2A,Tfap2a,MGI:104671
7021,TFAP2B,Tfap2b,MGI:104672
7022,TFAP2C,Tfap2c,MGI:106032
83741,TFAP2D,Tfap2d,MGI:2153466
339488,TFAP2E,Tfap2e,MGI:2679630
7023,TFAP4,Tfap4,MGI:103239
51106,TFB1M,Tfb1m,MGI:2146851
64216,TFB2M,Tfb2m,MGI:107937
7024,TFCP2,Tfcp2,MGI:98509
29842,TFCP2L1,Tfcp2l1,MGI:2444691
7027,TFDP1,Tfdp1,MGI:101934
7029,TFDP2,Tfdp2,MGI:107167
51270,TFDP3,Tfdp1,MGI:101934
7030,TFE3,Tfe3,MGI:98511
7942,TFEB,Tfeb,MGI:103270
22797,TFEC,Tfec,MGI:1333760
7031,TFF1,Tff1,MGI:88135
7032,TFF2,Tff2,MGI:1306805
7033,TFF3,Tff3,MGI:104638
10342,TFG,Tfg,MGI:1338041
24144,TFIP11,Tfip11,MGI:1930075
7035,TFPI,Tfpi,MGI:1095418
7980,TFPI2,Tfpi2,MGI:108543
29844,TFPT,Tfpt,MGI:1916964
7036,TFR2,Tfr2,MGI:1354956
7037,TFRC,Tfrc,MGI:98822
7038,TG,Tg,MGI:98733
23483,TGDS,Tgds,MGI:1923605
7039,TGFA,Tgfa,MGI:98724
7040,TGFB1,Tgfb1,MGI:98725
7041,TGFB1I1,Tgfb1i1,MGI:102784
7042,TGFB2,Tgfb2,MGI:98726
7043,TGFB3,Tgfb3,MGI:98727
7045,TGFBI,Tgfbi,MGI:99959
7046,TGFBR1,Tgfbr1,MGI:98728
7048,TGFBR2,Tgfbr2,MGI:98729
7049,TGFBR3,Tgfbr3,MGI:104637
100507588,TGFBR3L,Tgfbr3l,MGI:3833469
9392,TGFBRAP1,Tgfbrap1,MGI:2447427
7050,TGIF1,Tgif1,MGI:1194497
60436,TGIF2,Tgif2,MGI:1915299
100527943,TGIF2-RAB5IF,Rab5if,MGI:1914638
90316,TGIF2LX,Tgif2lx1,MGI:2387796
90655,TGIF2LY,Tgif2lx1,MGI:2387796
7051,TGM1,Tgm1,MGI:98730
7052,TGM2,Tgm2,MGI:98731
7053,TGM3,Tgm3,MGI:98732
7047,TGM4,Tgm4,MGI:3027002
9333,TGM5,Tgm5,MGI:1921426
343641,TGM6,Tgm6,MGI:3044321
116179,TGM7,Tgm7,MGI:2151164
10618,TGOLN2,Tgoln1,MGI:105080
96764,TGS1,Tgs1,MGI:2151797
7054,TH,Th,MGI:98735
63892,THADA,Thada,MGI:3039623
55145,THAP1,Thap1,MGI:1921004
57215,THAP11,Thap11,MGI:1930964
5612,THAP12,Thap12,MGI:1920231
83591,THAP2,Thap2,MGI:1914066
90326,THAP3,Thap3,MGI:1917126
51078,THAP4,Thap4,MGI:1914276
80764,THAP7,Thap7,MGI:1916259
7056,THBD,Thbd,MGI:98736
7057,THBS1,Thbs1,MGI:98737
7058,THBS2,Thbs2,MGI:98738
7059,THBS3,Thbs3,MGI:98739
7060,THBS4,Thbs4,MGI:1101779
51298,THEG,Theg,MGI:1338756
100506564,THEGL,Thegl,MGI:1919118
117145,THEM4,Them4,MGI:1923028
284486,THEM5,Them5,MGI:1913448
51337,THEM6,Them6,MGI:1925301
387357,THEMIS,Themis,MGI:2443552
9473,THEMIS2,Themis2,MGI:2446213
54974,THG1L,Thg1l,MGI:1913878
79896,THNSL1,Thnsl1,MGI:2139347
55258,THNSL2,Thnsl2,MGI:3041254
9984,THOC1,Thoc1,MGI:1919668
57187,THOC2,Thoc2,MGI:2442413
84321,THOC3,Thoc3,MGI:1920916
8563,THOC5,Thoc5,MGI:1351333
79228,THOC6,Thoc6,MGI:2677480
80145,THOC7,Thoc7,MGI:1913481
7064,THOP1,Thop1,MGI:1354165
7066,THPO,Thpo,MGI:101875
7067,THRA,Thra,MGI:98742
9967,THRAP3,Thrap3,MGI:2442637
7068,THRB,Thrb,MGI:98743
7069,THRSP,Thrsp,MGI:109126
55901,THSD1,Thsd1,MGI:1929096
79875,THSD4,Thsd4,MGI:2672033
221981,THSD7A,Thsd7a,MGI:2685683
80731,THSD7B,Thsd7b,MGI:2443925
79178,THTPA,Thtpa,MGI:2446078
55623,THUMPD1,Thumpd1,MGI:2444479
80745,THUMPD2,Thumpd2,MGI:1919417
25917,THUMPD3,Thumpd3,MGI:1277973
7070,THY1,Thy1,MGI:98747
29087,THYN1,Thyn1,MGI:1925112
7072,TIA1,Tia1,MGI:107914
7073,TIAL1,Tial1,MGI:107913
7074,TIAM1,Tiam1,MGI:103306
26230,TIAM2,Tiam2,MGI:1344338
148022,TICAM1,Ticam1,MGI:2147032
353376,TICAM2,Ticam2,MGI:3040056
90381,TICRR,Ticrr,MGI:1924261
7075,TIE1,Tie1,MGI:99906
92610,TIFA,Tifa,MGI:2182965
497189,TIFAB,Tifab,MGI:2385852
57103,TIGAR,Tigar,MGI:2442752
166815,TIGD2,Tigd2,MGI:1915390
220359,TIGD3,Tigd3,MGI:2681860
201798,TIGD4,Tigd4,MGI:2685264
84948,TIGD5,Tigd5,MGI:2145902
201633,TIGIT,Tigit,MGI:3642260
91937,TIMD4,Timd4,MGI:2445125
8914,TIMELESS,Timeless,MGI:1321393
26519,TIMM10,Timm10,MGI:1353429
26515,TIMM10B,Timm10b,MGI:1315196
26517,TIMM13,Timm13,MGI:1353432
10440,TIMM17A,Timm17a,MGI:1343131
10245,TIMM17B,Timm17b,MGI:1343176
29090,TIMM21,Timm21,MGI:1920595
29928,TIMM22,Timm22,MGI:1929742
100287932,TIMM23,Timm23,MGI:1858317
100652748,TIMM23B,Timm23,MGI:1858317
90580,TIMM29,Timm29,MGI:1917023
10469,TIMM44,Timm44,MGI:1343262
92609,TIMM50,Timm50,MGI:1913775
1678,TIMM8A,Timm8a1,MGI:1353433
26521,TIMM8B,Timm8b,MGI:1353424
26520,TIMM9,Timm9,MGI:1353436
51300,TIMMDC1,Timmdc1,MGI:1922139
7076,TIMP1,Timp1,MGI:98752
7077,TIMP2,Timp2,MGI:98753
7078,TIMP3,Timp3,MGI:98754
7079,TIMP4,Timp4,MGI:109125
27283,TINAG,Tinag,MGI:1349477
64129,TINAGL1,Tinagl1,MGI:2137617
257000,TINCR,Tincr,MGI:5012404
26277,TINF2,Tinf2,MGI:107246
25976,TIPARP,Tiparp,MGI:2159210
54962,TIPIN,Tipin,MGI:1921571
261726,TIPRL,Tiprl,MGI:1915087
114609,TIRAP,Tirap,MGI:2152213
93643,TJAP1,Tjap1,MGI:1921344
7082,TJP1,Tjp1,MGI:98759
9414,TJP2,Tjp2,MGI:1341872
27134,TJP3,Tjp3,MGI:1351650
7083,TK1,Tk1,MGI:98763
7084,TK2,Tk2,MGI:1913266
26007,TKFC,Tkfc,MGI:2385084
7086,TKT,Tkt,MGI:105992
8277,TKTL1,Tktl1,MGI:1933244
84076,TKTL2,Tktl2,MGI:1921669
116238,TLCD1,Tlcd1,MGI:1915572
727910,TLCD2,Tlcd2,MGI:1917141
79850,TLCD3A,Tlcd3a,MGI:2151840
83723,TLCD3B,Tlcd3b,MGI:1916202
148534,TLCD4,Tlcd4,MGI:1923195
219902,TLCD5,Tlcd5,MGI:2685030
140711,TLDC2,Tldc2,MGI:2686178
7088,TLE1,Tle1,MGI:104636
7089,TLE2,Tle2,MGI:104635
7090,TLE3,Tle3,MGI:104634
7091,TLE4,Tle4,MGI:104633
166,TLE5,Tle5,MGI:95806
79816,TLE6,Tle6,MGI:2149593
102723796,TLE7,Tle7,MGI:5439433
9874,TLK1,Tlk1,MGI:2441683
11011,TLK2,Tlk2,MGI:1346023
7092,TLL1,Tll1,MGI:106923
7093,TLL2,Tll2,MGI:1346044
7094,TLN1,Tln1,MGI:1099832
83660,TLN2,Tln2,MGI:1917799
59274,TLNRD1,Tlnrd1,MGI:1891420
7096,TLR1,Tlr1,MGI:1341295
7097,TLR2,Tlr2,MGI:1346060
7098,TLR3,Tlr3,MGI:2156367
7099,TLR4,Tlr4,MGI:96824
7100,TLR5,Tlr5,MGI:1858171
10333,TLR6,Tlr6,MGI:1341296
51284,TLR7,Tlr7,MGI:2176882
51311,TLR8,Tlr8,MGI:2176887
54106,TLR9,Tlr9,MGI:1932389
3195,TLX1,Tlx1,MGI:98769
3196,TLX2,Tlx2,MGI:1350935
30012,TLX3,Tlx3,MGI:1351209
83941,TM2D1,Tm2d1,MGI:2137022
83877,TM2D2,Tm2d2,MGI:1916992
80213,TM2D3,Tm2d3,MGI:1915884
4071,TM4SF1,Tm4sf1,MGI:104678
116211,TM4SF19,Tm4sf19,MGI:3645933
100534611,TM4SF19-DYNLT2B,Tm4sf19,MGI:3645933
79853,TM4SF20,Tm4sf20,MGI:1913511
7104,TM4SF4,Tm4sf4,MGI:2385173
9032,TM4SF5,Tm4sf5,MGI:1922854
53346,TM6SF1,Tm6sf1,MGI:1933209
53345,TM6SF2,Tm6sf2,MGI:1933210
7108,TM7SF2,Tm7sf2,MGI:1920416
51768,TM7SF3,Tm7sf3,MGI:1914873
10548,TM9SF1,Tm9sf1,MGI:1921390
9375,TM9SF2,Tm9sf2,MGI:1915309
56889,TM9SF3,Tm9sf3,MGI:1914262
9777,TM9SF4,Tm9sf4,MGI:2139220
55319,TMA16,Tma16,MGI:1913532
51372,TMA7,Tma7,MGI:1913417
64114,TMBIM1,Tmbim1,MGI:1916910
51643,TMBIM4,Tmbim4,MGI:1915462
7009,TMBIM6,Tmbim6,MGI:99682
117531,TMC1,Tmc1,MGI:2151016
117532,TMC2,Tmc2,MGI:2151017
342125,TMC3,Tmc3,MGI:2669033
147798,TMC4,Tmc4,MGI:2669035
79838,TMC5,Tmc5,MGI:1921674
11322,TMC6,Tmc6,MGI:1098686
79905,TMC7,Tmc7,MGI:2443317
147138,TMC8,Tmc8,MGI:2669037
23023,TMCC1,Tmcc1,MGI:2442368
9911,TMCC2,Tmcc2,MGI:1916125
57458,TMCC3,Tmcc3,MGI:2442900
54499,TMCO1,Tmco1,MGI:1921173
127391,TMCO2,Tmco2,MGI:1916719
55002,TMCO3,Tmco3,MGI:2444946
255104,TMCO4,Tmco4,MGI:1924306
145942,TMCO5A,Tmco5,MGI:1914606
100652857,TMCO5B,Tmco5b,MGI:1922525
55374,TMCO6,Tmco6,MGI:1919233
11018,TMED1,Tmed1,MGI:106201
10972,TMED10,Tmed10,MGI:1915831
10959,TMED2,Tmed2,MGI:1929269
23423,TMED3,Tmed3,MGI:1913361
222068,TMED4,Tmed4,MGI:1915070
50999,TMED5,Tmed5,MGI:1921586
146456,TMED6,Tmed6,MGI:1913519
51014,TMED7,Tmed7,MGI:1913926
283578,TMED8,Tmed8,MGI:1923480
54732,TMED9,Tmed9,MGI:1914761
8577,TMEFF1,Tmeff1,MGI:1926810
23671,TMEFF2,Tmeff2,MGI:1861735
55273,TMEM100,Tmem100,MGI:1915138
84336,TMEM101,Tmem101,MGI:1923797
284114,TMEM102,Tmem102,MGI:1921591
54868,TMEM104,Tmem104,MGI:2444222
113277,TMEM106A,Tmem106a,MGI:1922056
54664,TMEM106B,Tmem106b,MGI:1919150
79022,TMEM106C,Tmem106c,MGI:1196384
84314,TMEM107,Tmem107,MGI:1914160
66000,TMEM108,Tmem108,MGI:1932411
79073,TMEM109,Tmem109,MGI:1915789
8834,TMEM11,Tmem11,MGI:2144726
283953,TMEM114,Tmem114,MGI:1921970
11070,TMEM115,Tmem115,MGI:1930765
89894,TMEM116,Tmem116,MGI:1924712
84216,TMEM117,Tmem117,MGI:2444580
338773,TMEM119,Tmem119,MGI:2385228
83862,TMEM120A,Tmem120a,MGI:2686991
144404,TMEM120B,Tmem120b,MGI:3603158
80757,TMEM121,Tmem121,MGI:1916445
27439,TMEM121B,Tmem121b,MGI:2136977
114908,TMEM123,Tmem123,MGI:1919179
128218,TMEM125,Tmem125,MGI:1923409
84233,TMEM126A,Tmem126a,MGI:1913521
55863,TMEM126B,Tmem126b,MGI:1915722
55654,TMEM127,Tmem127,MGI:1916720
85013,TMEM128,Tmem128,MGI:1913559
92305,TMEM129,Tmem129,MGI:1915616
222865,TMEM130,Tmem130,MGI:3607706
23505,TMEM131,Tmem131,MGI:1927110
23240,TMEM131L,Tmem131l,MGI:2443399
54972,TMEM132A,Tmem132a,MGI:2147810
114795,TMEM132B,Tmem132b,MGI:3609245
92293,TMEM132C,Tmem132c,MGI:2443061
121256,TMEM132D,Tmem132d,MGI:3044963
124842,TMEM132E,Tmem132e,MGI:2685490
80194,TMEM134,Tmem134,MGI:1914240
65084,TMEM135,Tmem135,MGI:1920009
51524,TMEM138,Tmem138,MGI:1920232
135932,TMEM139,Tmem139,MGI:1924444
55281,TMEM140,Tmem140,MGI:1915737
85014,TMEM141,Tmem141,MGI:1098773
55260,TMEM143,Tmem143,MGI:1917459
55314,TMEM144,Tmem144,MGI:1917902
284339,TMEM145,Tmem145,MGI:3607779
10430,TMEM147,Tmem147,MGI:1915011
28978,TMEM14A,Tmem14a,MGI:1922962
51522,TMEM14C,Tmem14c,MGI:1913404
129303,TMEM150A,Tmem150a,MGI:2385244
284417,TMEM150B,Tmem150b,MGI:2679718
441027,TMEM150C,Tmem150c,MGI:3041258
256472,TMEM151A,Tmem151a,MGI:2147713
441151,TMEM151B,Tmem151b,MGI:2685169
201799,TMEM154,Tmem154,MGI:2444725
80008,TMEM156,Tmem156,MGI:2685292
25907,TMEM158,Tmem158,MGI:1919559
54958,TMEM160,Tmem160,MGI:1916344
54929,TMEM161A,Tmem161a,MGI:2384577
153396,TMEM161B,Tmem161b,MGI:1919995
81615,TMEM163,Tmem163,MGI:1919410
84187,TMEM164,Tmem164,MGI:2148020
55858,TMEM165,Tmem165,MGI:894407
153339,TMEM167A,Tmem167,MGI:1913324
56900,TMEM167B,Tmem167b,MGI:1914745
64418,TMEM168,Tmem168,MGI:1921794
92691,TMEM169,Tmem169,MGI:2442781
200728,TMEM17,Tmem17,MGI:2144205
124491,TMEM170A,Tmem170,MGI:106426
100113407,TMEM170B,Tmem170b,MGI:3647046
134285,TMEM171,Tmem171,MGI:2685751
134288,TMEM174,Tmem174,MGI:1915594
84286,TMEM175,Tmem175,MGI:1919642
55365,TMEM176A,Tmem176a,MGI:1913308
28959,TMEM176B,Tmem176b,MGI:1916348
80775,TMEM177,Tmem177,MGI:1913593
130733,TMEM178A,Tmem178,MGI:1915277
100507421,TMEM178B,Tmem178b,MGI:3647581
388021,TMEM179,Tmem179,MGI:2144891
374395,TMEM179B,Tmem179b,MGI:1914956
129787,TMEM18,Tmem18,MGI:2387176
57583,TMEM181,Tmem181a,MGI:1924356
130827,TMEM182,Tmem182,MGI:1923725
92703,TMEM183A,Tmem183a,MGI:1914729
653659,TMEM183BP,Tmem183a,MGI:1914729
202915,TMEM184A,Tmem184a,MGI:2385897
25829,TMEM184B,Tmem184b,MGI:2445179
55751,TMEM184C,Tmem184c,MGI:2384562
84548,TMEM185A,Tmem185a,MGI:2448555
79134,TMEM185B,Tmem185b,MGI:1917634
25880,TMEM186,Tmem186,MGI:1913940
55266,TMEM19,Tmem19,MGI:1914476
147744,TMEM190,Tmem190,MGI:1925302
728229,TMEM191B,Tmem191c,MGI:107238
645426,TMEM191C,Tmem191c,MGI:107238
201931,TMEM192,Tmem192,MGI:1920317
256130,TMEM196,Tmem196,MGI:2685374
130612,TMEM198,Tmem198,MGI:2443133
147007,TMEM199,Tmem199,MGI:2144113
114801,TMEM200A,Tmem200a,MGI:1924470
399474,TMEM200B,Tmem200b,MGI:3646343
645369,TMEM200C,Tmem200c,MGI:3646281
199953,TMEM201,Tmem201,MGI:1196277
338949,TMEM202,Tmem202,MGI:1921143
94107,TMEM203,Tmem203,MGI:2443597
79652,TMEM204,Tmem204,MGI:3039635
374882,TMEM205,Tmem205,MGI:3045495
131920,TMEM207,Tmem207,MGI:2685386
29100,TMEM208,Tmem208,MGI:1913570
84928,TMEM209,Tmem209,MGI:1919899
100505993,TMEM210,Tmem210,MGI:1925467
389177,TMEM212,Tmem212,MGI:2685410
155006,TMEM213,Tmem213,MGI:1924772
54867,TMEM214,Tmem214,MGI:1916046
401498,TMEM215,Tmem215,MGI:2444167
51259,TMEM216,Tmem216,MGI:1920020
221468,TMEM217,Tmem217,MGI:3646280
219854,TMEM218,Tmem218,MGI:1913529
124446,TMEM219,Tmem219,MGI:1915992
388335,TMEM220,Tmem220,MGI:2443691
100130519,TMEM221,Tmem221,MGI:3525074
84065,TMEM222,Tmem222,MGI:1098568
79064,TMEM223,Tmem223,MGI:1914086
338661,TMEM225,Tmem225,MGI:1922917
730130,TMEM229A,Tmem229a,MGI:2442812
161145,TMEM229B,Tmem229b,MGI:2444389
29058,TMEM230,Tmem230,MGI:1917862
79583,TMEM231,Tmem231,MGI:2685024
642987,TMEM232,Tmem232,MGI:2685786
387890,TMEM233,Tmem233,MGI:3651514
56063,TMEM234,Tmem234,MGI:1924049
283999,TMEM235,Tmem235,MGI:3651706
653567,TMEM236,Tmem236,MGI:1919309
65062,TMEM237,Tmem237,MGI:2138365
388564,TMEM238,Tmem238,MGI:1922935
100289255,TMEM238L,Tmem238l,MGI:1918826
100288797,TMEM239,Tmem239,MGI:1914016
339453,TMEM240,Tmem240,MGI:3648074
85019,TMEM241,Tmem241,MGI:2442435
729515,TMEM242,Tmem242,MGI:1917794
79161,TMEM243,Tmem243,MGI:3606159
23731,TMEM245,Tmem245,MGI:2445107
388946,TMEM247,Tmem247,MGI:1925719
55069,TMEM248,Tmem248,MGI:1918917
340393,TMEM249,Tmem249,MGI:3647471
84866,TMEM25,Tmem25,MGI:1918937
90120,TMEM250,Tmem250-ps,MGI:1924939
26175,TMEM251,Tmem251,MGI:2443862
169693,TMEM252,Tmem252,MGI:3583948
643382,TMEM253,Tmem253,MGI:3588246
80195,TMEM254,Tmem254,MGI:1196450
55026,TMEM255A,Tmem255a,MGI:3045722
348013,TMEM255B,Tmem255b,MGI:2685533
254863,TMEM256,Tmem256,MGI:1916436
746,TMEM258,Tmem258,MGI:1916288
91304,TMEM259,Tmem259,MGI:2177957
219623,TMEM26,Tmem26,MGI:2143537
54916,TMEM260,Tmem260,MGI:2443219
100130348,TMEM262,Tmem262,MGI:3690536
90488,TMEM263,Tmem263,MGI:2143652
100862671,TMEM265,Tmem265,MGI:5613213
123591,TMEM266,Tmem266,MGI:2142980
64417,TMEM267,Tmem267,MGI:3648543
203197,TMEM268,Tmem268,MGI:1913920
100129924,TMEM269,Tmem269,MGI:1922430
135886,TMEM270,Tmem270,MGI:1923879
112441426,TMEM271,Gm42517,MGI:5662654
170371,TMEM273,Tmem273,MGI:1916319
105378696,TMEM275,6430628N08Rik,MGI:1923487
55754,TMEM30A,Tmem30a,MGI:106402
161291,TMEM30B,Tmem30b,MGI:2442082
55161,TMEM33,Tmem33,MGI:1915128
59353,TMEM35A,Tmem35a,MGI:1914814
100506144,TMEM35B,Tmem35b,MGI:3758095
140738,TMEM37,Tmem37,MGI:2157899
79041,TMEM38A,Tmem38a,MGI:1921416
55151,TMEM38B,Tmem38b,MGI:1098718
55254,TMEM39A,Tmem39a,MGI:1915096
55116,TMEM39B,Tmem39b,MGI:2682939
55287,TMEM40,Tmem40,MGI:2137870
90407,TMEM41A,Tmem41a,MGI:1913914
440026,TMEM41B,Tmem41b,MGI:1289225
131616,TMEM42,Tmem42,MGI:1277176
79188,TMEM43,Tmem43,MGI:1921372
93109,TMEM44,Tmem44,MGI:1924489
55076,TMEM45A,Tmem45a,MGI:1913122
120224,TMEM45B,Tmem45b,MGI:2384574
83604,TMEM47,Tmem47,MGI:2177570
23585,TMEM50A,Tmem50a,MGI:1919067
757,TMEM50B,Tmem50b,MGI:1925225
55092,TMEM51,Tmem51,MGI:2384874
339456,TMEM52,Tmem52,MGI:1916921
120939,TMEM52B,Tmem52b,MGI:2442838
79639,TMEM53,Tmem53,MGI:1916027
113452,TMEM54,Tmem54,MGI:1913510
9528,TMEM59,Tmem59,MGI:1929278
25789,TMEM59L,Tmem59l,MGI:1915187
85025,TMEM60,Tmem60,MGI:2673965
199964,TMEM61,Tmem61,MGI:3041156
80021,TMEM62,Tmem62,MGI:2139461
9725,TMEM63A,Tmem63a,MGI:2384789
55362,TMEM63B,Tmem63b,MGI:2387609
57156,TMEM63C,Tmem63c,MGI:2444386
169200,TMEM64,Tmem64,MGI:2140359
157378,TMEM65,Tmem65,MGI:1922118
91147,TMEM67,Tmem67,MGI:1923928
137695,TMEM68,Tmem68,MGI:1919348
51249,TMEM69,Tmem69,MGI:3045357
54968,TMEM70,Tmem70,MGI:1915068
137835,TMEM71,Tmem71,MGI:2146049
643236,TMEM72,Tmem72,MGI:2442707
157753,TMEM74,Tmem74,MGI:2443417
55321,TMEM74B,Tmem74b,MGI:1918629
84283,TMEM79,Tmem79,MGI:1919163
283232,TMEM80,Tmem80,MGI:1918698
388730,TMEM81,Tmem81,MGI:1921876
388595,TMEM82,Tmem82,MGI:2384869
144110,TMEM86A,Tmem86a,MGI:1915143
255043,TMEM86B,Tmem86b,MGI:1915505
25963,TMEM87A,Tmem87a,MGI:2441844
84910,TMEM87B,Tmem87b,MGI:1919727
92162,TMEM88,Tmem88,MGI:1914270
643965,TMEM88B,Tmem88b,MGI:2444329
440955,TMEM89,Tmem89,MGI:1916634
